MILES_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,namecsv,SIMBAD,bestfitFLAG,ratioT,chiT,rchi2
3214665240169427072,3214665240169427072,  5.7853374,  6.0110393,  5.4075017,  0.6035376,NOT_AVAILABLE,      0,True, 34, 29,s0173.csv,OK,  0,   1.02,   0.03,   1.54
2988305826422644224,2988305826422644224,  5.2184801,  5.7071524,  4.5647521,  1.1424003,NOT_AVAILABLE,      0,True, 39, 39,s0174.csv,OK,  1,   0.99,   0.03,   1.37
188771135583573504,188771135583573504,  4.5258846,  4.8482485,  4.0574579,  0.7907906,NOT_AVAILABLE,      0,True, 47, 42,s0176.csv,OK,  0,   1.01,   0.03,   2.00
3014902188065355264,3014902188065355264,  5.8200941,  7.1575360,  4.6648893,  2.4926467,VARIABLE,      0,True, 37, 36,s0177.csv,BIN,  0,   1.02,   0.12,   2.58
2984998873403435008,2984998873403435008,  9.2190285,  9.7196426,  8.5522537,  1.1673889,NOT_AVAILABLE,      0,True, 59, 57,s0178.csv,OK,  1,   0.99,   0.03,   1.13
3015112126066981376,3015112126066981376,  3.8751557,  4.3727489,  3.2218924,  1.1508565,NOT_AVAILABLE,      0,True, 37, 40,s0179.csv,SAT,  0,   1.00,   0.05,   2.34
3400292798990117888,3400292798990117888,  4.8501883,  5.1300902,  4.4220719,  0.7080183,NOT_AVAILABLE,      0,True, 33, 24,s0180.csv,VAR,  0,   1.01,   0.03,   1.56
3210731015768096000,3210731015768096000,  7.2423878,  7.8614364,  6.4890795,  1.3723569,NOT_AVAILABLE,      0,True, 58, 54,s0182.csv,OK,  0,   1.02,   0.05,   1.89
3209938366665770752,3209938366665770752,  7.1082892,  8.1913939,  6.0695348,  2.1218591,NOT_AVAILABLE,      0,True, 55, 54,s0183.csv,ELS,  0,   1.01,   0.07,   2.18
3334901543952614528,3334901543952614528,  3.7976506,  4.3298049,  3.1169736,  1.2128313,NOT_AVAILABLE,      0,True, 37, 36,s0184.csv,OK,  0,   1.00,   0.05,   2.44
2967141533259094400,2967141533259094400,  7.5957580,  7.8075285,  7.2246189,  0.5829096,NOT_AVAILABLE,      2,True, 71, 64,s0185.csv,BIN,  0,   1.01,   0.03,   2.75
3447781290310332672,3447781290310332672,  5.0798068,  6.5291271,  3.9098723,  2.6192548,VARIABLE,      0,True, 38, 37,s0186.csv,RSG,  0,   1.05,   0.27,   6.26
3010244175773318144,3010244175773318144,  6.4954772,  7.1128130,  5.7336798,  1.3791332,NOT_AVAILABLE,      0,True, 37, 37,s0187.csv,ChP,  0,   1.03,   0.04,   3.08
263916708025623680,263916708025623680,  5.9909477,  6.4124298,  5.4026074,  1.0098224,NOT_AVAILABLE,      0,True, 33, 34,s0188.csv,VAR,  0,   1.01,   0.04,   1.33
3222908175762554496,3222908175762554496,  4.5347657,  5.1480517,  3.7902369,  1.3578148,NOT_AVAILABLE,      0,True, 39, 38,s0189.csv,OK,  0,   1.02,   0.04,   1.75
2964001014514075520,2964001014514075520,  5.8681660,  6.3657584,  5.2083631,  1.1573954,NOT_AVAILABLE,      0,True, 61, 55,s0190.csv,VAR,  0,   0.99,   0.05,   2.23
2964000159821218432,2964000159821218432,  3.4768231,  3.7968590,  3.0440361,  0.7528229,NOT_AVAILABLE,      0,True, 60, 61,s0191.csv,SAT,  0,   1.05,   0.09,   8.50
215521394490842624,215521394490842624,  6.6971350,  7.0098653,  6.2036176,  0.8062477,NOT_AVAILABLE,      0,True, 34, 36,s0192.csv,OK,  1,   1.01,   0.03,   1.66
3347496930685449216,3347496930685449216,  6.0582643,  5.7410531,  5.6120358,  0.1290174,NOT_AVAILABLE,      0,True, 35, 31,s0193.csv,DMS,  0,   0.98,   0.11,   3.02
3428176379509415552,3428176379509415552,  4.5764666,  5.1079712,  3.9315279,  1.1764433,NOT_AVAILABLE,      0,True, 36, 32,s0194.csv,DMS,  0,   0.98,   0.04,   1.32
191419859094194816,191419859094194816,  4.2502503,  4.7387695,  3.6126015,  1.1261680,NOT_AVAILABLE,      0,True, 39, 39,s0195.csv,OK,  0,   0.99,   0.04,   1.63
2965792913525710976,2965792913525710976,  3.4712873,  4.0687184,  2.7904792,  1.2782393,NOT_AVAILABLE,      0,True, 57, 57,s0196.csv,SAT,  0,   1.00,   0.08,   4.15
2998706965902558720,2998706965902558720,  4.9883466,  5.8798370,  4.0492849,  1.8305521,NOT_AVAILABLE,      0,True, 38, 37,s0197.csv,OK,  0,   1.01,   0.04,   1.33
3218445979621236992,3218445979621236992,  7.4899764,  7.8002706,  7.0092845,  0.7909861,NOT_AVAILABLE,      0,True, 29, 27,s0198.csv,OK,  0,   1.01,   0.03,   1.27
3427962936819149824,3427962936819149824,  5.8762817,  6.1064181,  5.4494615,  0.6569567,VARIABLE,      0,True, 18, 17,s0200.csv,VAR,  0,   1.03,   0.22,  13.20
3024622798567336064,3024622798567336064,  4.1242394,  4.7845111,  3.3564107,  1.4281003,NOT_AVAILABLE,      0,True, 24, 24,s0201.csv,OK,  0,   1.02,   0.04,   1.48
3374633977170787072,3374633977170787072,  9.1449041,  9.4708395,  8.6305361,  0.8403034,NOT_AVAILABLE,      0,True, 23, 22,s0202.csv,ChP,  0,   1.01,   0.03,   2.32
2911168969701511424,2911168969701511424,  4.5432167,  5.2861304,  3.7068143,  1.5793161,NOT_AVAILABLE,      0,True, 47, 46,s0203.csv,DMS,  0,   1.05,   0.07,   3.16
3322392606322360064,3322392606322360064, 10.0950565, 10.4688168,  9.5437756,  0.9250412,NOT_AVAILABLE,      0,True, 27, 26,s0205.csv,OK,  1,   0.99,   0.02,   1.62
3021267123439546496,3021267123439546496,  5.3384728,  5.2774911,  5.4224596, -0.1449685,NOT_AVAILABLE,      0,True, 27, 24,s0206.csv,OK,  1,   1.01,   0.05,   3.17
960533671560454400,960533671560454400,  6.0606627,  6.5853391,  5.3782887,  1.2070503,NOT_AVAILABLE,      0,True, 28, 23,s0207.csv,OK,  0,   0.98,   0.05,   1.45
3318883274444631296,3318883274444631296,  8.1940107,  8.6526880,  7.5691261,  1.0835619,NOT_AVAILABLE,      0,True, 23, 24,s0208.csv,OK,  1,   0.99,   0.04,   1.34
999468409091291264,999468409091291264,  5.0319276,  5.5973058,  4.3196592,  1.2776465,NOT_AVAILABLE,      0,True, 25, 20,s0209.csv,OK,  0,   0.98,   0.05,   2.06
955962241512224384,955962241512224384,  8.7177391,  9.0567751,  8.1882925,  0.8684826,NOT_AVAILABLE,      0,True, 38, 38,s0214.csv,ChP,  0,   1.03,   0.04,   7.00
968593607188137216,968593607188137216,  6.0211411,  6.5818052,  5.3107343,  1.2710710,NOT_AVAILABLE,      0,True, 26, 23,s0215.csv,OK,  1,   1.00,   0.04,   1.12
2993364748147267456,2993364748147267456,  7.7826772,  8.2469587,  7.1363554,  1.1106033,NOT_AVAILABLE,      0,True, 73, 75,s0216.csv,ChP,  0,   1.00,   0.03,   2.45
1004671160675810816,1004671160675810816,  4.4361558,  4.4357619,  4.3884559,  0.0473061,NOT_AVAILABLE,      1,True, 52, 47,s0217.csv,EB,  0,   0.98,   0.05,   2.66
3006195361643857024,3006195361643857024,  6.8594046,  7.7932310,  5.9098015,  1.8834295,NOT_AVAILABLE,      0,True, 25, 25,s0220.csv,OK,  0,   1.04,   0.07,   2.01
997809280404484480,997809280404484480,  5.4875603,  5.5928578,  5.2894664,  0.3033915,NOT_AVAILABLE,      2,True, 33, 28,s0221.csv,BIN,  0,   1.08,   0.16,  15.77
2939555954755196160,2939555954755196160,  3.6732359,  4.2477813,  2.9954019,  1.2523794,NOT_AVAILABLE,      0,True, 87, 87,s0225.csv,SAT/Planet,  0,   1.01,   0.06,   2.16
994259335315643520,994259335315643520,  8.8535719,  9.1386108,  8.3729458,  0.7656651,NOT_AVAILABLE,      0,True, 26, 26,s0226.csv,PAGB,  0,   1.02,   0.05,   2.79
3378123861436589952,3378123861436589952,  7.0700984,  7.3414016,  6.6249022,  0.7164993,NOT_AVAILABLE,      2,True, 22, 22,s0231.csv,BIN,  0,   1.01,   0.02,   1.39
884951489919636352,884951489919636352,  8.0566177,  8.5329447,  7.4159985,  1.1169462,NOT_AVAILABLE,      0,True, 27, 26,s0241.csv,OK,  1,   1.00,   0.03,   1.22
946003724181917952,946003724181917952,  9.6120529, 10.0313158,  9.0181255,  1.0131903,NOT_AVAILABLE,      0,True, 22, 20,s0243.csv,OK,  1,   1.00,   0.02,   1.26
2927925629997822336,2927925629997822336,  8.1067448,  8.5949945,  7.4451532,  1.1498413,NOT_AVAILABLE,      0,True, 94, 90,s0246.csv,ChP,  0,   1.00,   0.03,   2.49
5617564477239812864,5617564477239812864,  7.0260973,  7.3368769,  6.5453010,  0.7915759,NOT_AVAILABLE,      0,True, 69, 71,s0247.csv,OK,  0,   1.01,   0.03,   1.90
3033005406506033664,3033005406506033664,  7.5936899,  7.8960176,  7.1124225,  0.7835951,NOT_AVAILABLE,      0,True, 61, 56,s0249.csv,OK,  0,   1.01,   0.03,   2.06
5618016960638976896,5618016960638976896,  4.1069946,  5.1018686,  3.1521215,  1.9497471,NOT_AVAILABLE,      0,True, 92, 91,s0250.csv,RSG,  0,   1.04,   0.21,   5.76
5617678822143017088,5617678822143017088,  4.9880133,  4.8832064,  5.0201273, -0.1369209,VARIABLE,      0,True, 59, 60,s0251.csv,BIN,  0,   0.99,   0.12,   2.48
5616537017987940736,5616537017987940736,  4.2821441,  4.2589097,  4.4629188, -0.2040091,NOT_AVAILABLE,      0,True, 58, 54,s0252.csv,SAT/BIN,  0,   0.96,   0.06,   4.81
5618683092877834368,5618683092877834368,  4.7652264,  4.9221206,  4.4875326,  0.4345880,NOT_AVAILABLE,      0,True, 55, 48,s0256.csv,OK,  1,   1.00,   0.07,   4.21
3170501328415695616,3170501328415695616,  8.3374882,  8.6181631,  7.8796673,  0.7384958,NOT_AVAILABLE,      0,True, 25, 26,s0257.csv,ESG,  0,   1.00,   0.02,   1.31
866863321051682176,866863321051682176, 10.6544218, 10.8775873, 10.2674866,  0.6101007,NOT_AVAILABLE,      0,True, 23, 23,s0258.csv,ChP,  0,   0.99,   0.02,   2.16
5619192029327633664,5619192029327633664,  8.1268520,  8.4862242,  7.6070132,  0.8792109,VARIABLE,      0,True, 57, 57,s0261.csv,VAR,  0,   1.04,   0.07,   1.71
3041081800446305152,3041081800446305152, 10.9042253, 11.2462282, 10.3850584,  0.8611698,NOT_AVAILABLE,      0,True, 47, 47,s0263.csv,OK,  1,   1.00,   0.02,   1.29
3085071164726715648,3085071164726715648,  8.9987478,  9.4355726,  8.3839417,  1.0516310,NOT_AVAILABLE,      0,True, 48, 48,s0266.csv,OK,  1,   1.00,   0.04,   2.61
3057712223051571200,3057712223051571200,  6.8898492,  7.3834934,  6.2342682,  1.1492252,NOT_AVAILABLE,      0,True, 34, 34,s0267.csv,VAR,  0,   0.98,   0.05,   1.54
3029166186781118336,3029166186781118336,  4.3859286,  5.2266307,  3.5024500,  1.7241807,NOT_AVAILABLE,      0,True, 35, 34,s0268.csv,OK,  0,   1.04,   0.07,   2.23
3041619014955371392,3041619014955371392,  3.6608422,  4.2171950,  2.9928858,  1.2243092,NOT_AVAILABLE,      0,True, 39, 38,s0270.csv,SAT,  0,   0.99,   0.07,   2.50
3085891537839267328,3085891537839267328, 10.0630512, 10.3196363,  9.6334410,  0.6861954,NOT_AVAILABLE,      0,True, 43, 41,s0272.csv,ChP,  0,   1.01,   0.02,   2.05
920377960724886144,920377960724886144,  6.5985656,  6.8766994,  6.1439114,  0.7327881,NOT_AVAILABLE,      0,True, 30, 28,s0274.csv,OK,  0,   1.02,   0.04,   2.40
5718988927344562944,5718988927344562944,  5.7469239,  6.6302681,  4.8369660,  1.7933021,VARIABLE,      0,True, 46, 58,s0276.csv,RSG,  0,   1.03,   0.26,   5.46
5717432740431700480,5717432740431700480,  9.3955736,  9.8930607,  8.7316866,  1.1613741,NOT_AVAILABLE,      0,True, 45, 44,s0278.csv,DMS,  0,   1.00,   0.03,   1.11
3037131942360132480,3037131942360132480,  6.3200698,  7.8909936,  5.1029186,  2.7880750,VARIABLE,      0,True, 34, 33,s0279.csv,S,  0,   1.02,   0.10,   2.38
880495478530513920,880495478530513920,  8.0937271,  8.4310732,  7.5702372,  0.8608360,NOT_AVAILABLE,      0,True, 35, 32,s0280.csv,ChP,  0,   1.00,   0.02,   1.56
1085188633398350336,1085188633398350336,  7.6043205,  8.1059761,  6.9265032,  1.1794729,NOT_AVAILABLE,      0,True, 56, 53,s0281.csv,OK,  1,   1.00,   0.04,   3.53
3082317193037072256,3082317193037072256,  7.2459936,  7.6080647,  6.6421580,  0.9659066,NOT_AVAILABLE,      1,True, 38, 36,s0282.csv,BIN,  0,   1.02,   0.04,   1.76
5711199471578643200,5711199471578643200,  4.0176034,  4.3853807,  3.4772661,  0.9081147,NOT_AVAILABLE,      0,True, 57, 55,s0284.csv,SAT,  0,   1.04,   0.08,   5.48
3146303001634267392,3146303001634267392,  7.0992084,  7.4110260,  6.6088438,  0.8021822,NOT_AVAILABLE,      2,True, 39, 35,s0290.csv,BIN,  0,   1.01,   0.03,   1.85
5698015743046182272,5698015743046182272,  2.7505891,  3.3020041,  2.5121741,  0.7898300,NOT_AVAILABLE,      0,True, 35, 35,s0291.csv,SAT/VAR,  0,   1.15,   0.26,   8.63
1139085117140997120,1139085117140997120,  9.8096275, 10.1346359,  9.3009987,  0.8336372,NOT_AVAILABLE,      0,True, 44, 44,s0293.csv,ChP,  0,   1.01,   0.03,   2.19
3094681102508970368,3094681102508970368,  7.6144528,  7.8983760,  7.1512990,  0.7470770,NOT_AVAILABLE,      0,True, 33, 32,s0294.csv,OK,  1,   1.00,   0.02,   1.21
3098404220680931968,3098404220680931968,  3.0001826,  3.9670346,  2.3685577,  1.5984769,NOT_AVAILABLE,      0,True, 24, 24,s0295.csv,SAT,  0,   1.16,   0.16,   2.73
3069350141310478208,3069350141310478208,  7.5909305,  7.8885827,  7.1140852,  0.7744975,NOT_AVAILABLE,      0,True, 35, 32,s0296.csv,OK,  1,   1.00,   0.03,   1.39
5726982995343100928,5726982995343100928,  5.7552195,  6.1396432,  5.2034183,  0.9362249,NOT_AVAILABLE,      0,True, 32, 31,s0297.csv,Planet,  0,   1.01,   0.04,   1.94
1032197606073957888,1032197606073957888,  9.5690498,  9.8213778,  9.1424742,  0.6789036,NOT_AVAILABLE,      0,True, 30, 31,s0298.csv,OK,  1,   0.99,   0.02,   1.81
683184784030475520,683184784030475520,  4.9888620,  5.2500377,  4.5903673,  0.6596704,NOT_AVAILABLE,      0,True, 27, 25,s0299.csv,OK,  1,   1.00,   0.03,   1.47
656028805330545792,656028805330545792,  5.9986453,  6.2181854,  5.6210537,  0.5971317,NOT_AVAILABLE,      0,True, 52, 49,s0301.csv,OK,  0,   1.01,   0.07,   5.52
910913124113802880,910913124113802880,  5.5829811,  6.1292868,  4.8837266,  1.2455602,NOT_AVAILABLE,      0,True, 37, 36,s0302.csv,BIN,  0,   0.99,   0.04,   1.05
678420806306593536,678420806306593536,  6.0869074,  6.5826421,  5.4308424,  1.1517997,NOT_AVAILABLE,      0,True, 34, 34,s0303.csv,OK,  1,   0.99,   0.05,   1.30
3072846416487798528,3072846416487798528,  5.7978373,  5.7879820,  5.7828379,  0.0051441,NOT_AVAILABLE,      0,True, 38, 32,s0304.csv,OK,  0,   0.99,   0.05,   3.24
3080111439567156992,3080111439567156992,  4.1074810,  4.7055707,  3.3822498,  1.3233209,NOT_AVAILABLE,      0,True, 38, 42,s0305.csv,OK,  0,   0.98,   0.06,   1.59
1092545710514654464,1092545710514654464,  5.4989767,  5.8170552,  5.0126972,  0.8043580,NOT_AVAILABLE,      0,True, 92, 84,s0306.csv,VAR,  0,   1.02,   0.04,   2.95
5642296582557070080,5642296582557070080,  4.6242075,  5.0901175,  3.9855843,  1.1045332,NOT_AVAILABLE,      0,True, 61, 60,s0307.csv,OK,  1,   0.99,   0.03,   1.42
661324431287688448,661324431287688448,  6.1524668,  6.6201291,  5.5202708,  1.0998583,NOT_AVAILABLE,      0,True, 32, 30,s0308.csv,OK,  1,   1.00,   0.04,   1.16
1027842543595658624,1027842543595658624,  7.3721247,  7.9506679,  6.6390839,  1.3115840,NOT_AVAILABLE,      0,True, 34, 33,s0309.csv,OK,  0,   1.01,   0.03,   2.09
5709390701922940416,5709390701922940416,  9.5340862,  9.7660685,  9.1305809,  0.6354876,NOT_AVAILABLE,      0,True, 63, 65,s0310.csv,ChP,  0,   1.01,   0.02,   2.26
917553620294336128,917553620294336128,  5.0771308,  5.5867295,  4.4161959,  1.1705337,NOT_AVAILABLE,      0,True, 32, 29,s0311.csv,OK,  1,   0.99,   0.04,   1.44
711192403208467968,711192403208467968,  7.2978950,  7.5663109,  6.7730751,  0.7932358,NOT_AVAILABLE,      0,True, 54, 52,s0312.csv,OK,  0,   1.02,   0.03,   1.95
5754141722822178432,5754141722822178432,  4.3582811,  4.8304553,  3.8198519,  1.0106034,NOT_AVAILABLE,      0,True, 40, 41,s0313.csv,ESG,  0,   1.01,   0.04,   1.66
690419295663797760,690419295663797760,  9.2307215,  9.3960390,  8.9209652,  0.4750738,NOT_AVAILABLE,      0,True, 77, 76,s0314.csv,ChP,  0,   1.00,   0.02,   2.17
660136821288588416,660136821288588416,  3.6373575,  4.2313089,  2.9515569,  1.2797520,NOT_AVAILABLE,      0,True, 43, 43,s0315.csv,SAT/DMS,  0,   1.00,   0.07,   2.64
913325109028988288,913325109028988288,  8.2281189,  8.7310114,  7.5603786,  1.1706328,NOT_AVAILABLE,      0,True, 44, 42,s0316.csv,OK,  1,   0.99,   0.04,   1.65
608373012147745920,608373012147745920,  8.6919088,  8.7068205,  8.6301823,  0.0766382,NOT_AVAILABLE,      0,True, 47, 46,s0317.csv,OK,  1,   1.00,   0.05,   2.90
5735105839354643584,5735105839354643584, 10.1405363, 10.3063154,  9.8344803,  0.4718351,NOT_AVAILABLE,      0,True, 52, 54,s0318.csv,BIN,  0,   1.00,   0.02,   2.15
1093220673214868224,1093220673214868224,  8.3604040,  8.9135666,  7.6450539,  1.2685127,NOT_AVAILABLE,      0,True, 72, 69,s0319.csv,OK,  0,   0.98,   0.04,   2.77
581201571564630784,581201571564630784,  7.7863955,  8.1410837,  7.1988688,  0.9422150,NOT_AVAILABLE,      2,True, 49, 40,s0320.csv,OK,  0,   1.02,   0.04,   1.54
5642935536248627456,5642935536248627456,  3.6095452,  4.3207893,  2.8472543,  1.4735351,NOT_AVAILABLE,      0,True, 45, 43,s0321.csv,SAT,  0,   1.07,   0.09,   3.13
704967037090946688,704967037090946688,  5.7326808,  6.1556811,  5.1470094,  1.0086718,NOT_AVAILABLE,      0,True, 44, 42,s0322.csv,EB/Planet,  0,   1.00,   0.04,   1.20
5760701787150565888,5760701787150565888,  5.8466349,  6.1758718,  5.3507657,  0.8251061,NOT_AVAILABLE,      0,True, 28, 28,s0323.csv,OK,  1,   1.00,   0.03,   1.35
720375730480440832,720375730480440832,  5.8070464,  5.9913101,  5.4744787,  0.5168314,NOT_AVAILABLE,      0,True, 38, 38,s0324.csv,OK,  1,   1.00,   0.03,   1.77
5730371484020807808,5730371484020807808,  5.6518154,  5.9369235,  5.1942225,  0.7427011,NOT_AVAILABLE,      0,True, 30, 29,s0325.csv,OK,  1,   1.00,   0.02,   1.62
685042030968334592,685042030968334592,  7.4853220,  7.8100677,  6.9888897,  0.8211780,NOT_AVAILABLE,      0,True, 36, 37,s0326.csv,OK,  0,   1.01,   0.04,   2.26
5757389920689415040,5757389920689415040, 11.7409897, 12.0667515, 11.2154465,  0.8513050,NOT_AVAILABLE,      0,True, 31, 31,s0327.csv,DMS,  0,   1.01,   0.02,   1.39
5764550902481117312,5764550902481117312,  8.3737240,  8.5967817,  7.9862318,  0.6105499,NOT_AVAILABLE,      0,True, 49, 47,s0328.csv,OK,  0,   1.02,   0.03,   2.64
5762455439477309440,5762455439477309440,  9.5054350,  9.7675209,  9.0613956,  0.7061253,NOT_AVAILABLE,      1,True, 40, 39,s0329.csv,BIN,  0,   1.01,   0.02,   1.85
712117436084443008,712117436084443008,  4.9987311,  5.4478292,  4.3803248,  1.0675044,NOT_AVAILABLE,      0,True, 37, 34,s0330.csv,OK,  0,   1.04,   0.17,   9.15
5649661592466640000,5649661592466640000,  8.4208031,  8.8232117,  7.8521996,  0.9710121,NOT_AVAILABLE,      0,True, 71, 67,s0331.csv,Planet,  0,   1.00,   0.04,   1.08
5763275464698187264,5763275464698187264,  7.1411333,  7.7490568,  6.3897600,  1.3592968,NOT_AVAILABLE,      0,True, 49, 46,s0332.csv,OK,  0,   1.02,   0.03,   1.41
5650133695272371968,5650133695272371968,  3.9553378,  4.8699837,  3.0470536,  1.8229301,NOT_AVAILABLE,      0,True, 34, 34,s0333.csv,OK,  0,   1.03,   0.07,   1.97
712303219188967168,712303219188967168,  6.3740959,  6.5611029,  6.0355091,  0.5255938,NOT_AVAILABLE,      0,True, 70, 61,s0334.csv,OK,  1,   1.01,   0.03,   1.92
5731252295913584768,5731252295913584768,  7.1354198,  7.4464202,  6.6453919,  0.8010283,NOT_AVAILABLE,      0,True, 40, 38,s0335.csv,OK,  1,   1.01,   0.03,   1.66
1016370651589755904,1016370651589755904,  4.4058981,  4.5350676,  4.1506362,  0.3844314,NOT_AVAILABLE,      0,True, 41, 38,s0336.csv,OK,  0,   1.00,   0.03,   1.41
5648333210624292224,5648333210624292224,  8.8147230,  9.0328617,  8.4370432,  0.5958185,NOT_AVAILABLE,      0,True, 55, 57,s0337.csv,OK,  1,   1.00,   0.02,   1.64
5743881423909041536,5743881423909041536,  5.2049804,  5.6964746,  4.5595202,  1.1369543,NOT_AVAILABLE,      0,True, 43, 43,s0338.csv,OK,  1,   1.00,   0.03,   1.15
1022456104850892928,1022456104850892928,  7.0544548,  7.9594064,  6.1129565,  1.8464499,NOT_AVAILABLE,      0,True, 42, 40,s0339.csv,VAR,  0,   1.01,   0.06,   1.90
714079652021800320,714079652021800320,  5.7533727,  6.1893988,  5.1399436,  1.0494552,NOT_AVAILABLE,      0,True, 36, 33,s0340.csv,OK,  0,   1.02,   0.03,   2.48
635652243525961600,635652243525961600,  6.9588084,  7.1094170,  6.6706824,  0.4387345,NOT_AVAILABLE,      0,True, 48, 43,s0341.csv,OK,  0,   1.02,   0.03,   2.02
1019327547593332736,1019327547593332736,  8.9656487,  9.1137276,  8.6874895,  0.4262381,NOT_AVAILABLE,      1,True, 43, 43,s0342.csv,OK,  0,   1.00,   0.03,   1.89
1025792744683898496,1025792744683898496,  4.5146437,  6.1921601,  3.2711990,  2.9209611,VARIABLE,      0,True, 24, 24,s0343.csv,VAR,  0,   0.99,   0.22,   3.49
5739817903810452352,5739817903810452352,  6.5722857,  6.5783548,  6.3513694,  0.2269855,VARIABLE,      0,True, 27, 27,s0344.csv,VAR,  0,   1.00,   0.07,   2.70
3845740659168729856,3845740659168729856,  7.2468734,  7.4024887,  6.9502029,  0.4522858,VARIABLE,      0,True, 48, 46,s0345.csv,OK,  0,   1.01,   0.03,   1.51
634289879899622784,634289879899622784,  6.2574267,  6.7538061,  5.5908599,  1.1629462,NOT_AVAILABLE,      0,True, 39, 35,s0346.csv,OK,  1,   0.99,   0.04,   1.85
588856788129452160,588856788129452160, 11.0153074, 11.2365761, 10.6280012,  0.6085749,NOT_AVAILABLE,      0,True, 59, 59,s0348.csv,ChP,  0,   0.99,   0.03,   3.07
3825147631014537472,3825147631014537472,  6.0425148,  6.4563804,  5.4304671,  1.0259132,NOT_AVAILABLE,      0,True, 32, 30,s0349.csv,OK,  0,   1.01,   0.06,   3.07
5678998555559255296,5678998555559255296,  9.2725210,  9.5405798,  8.8254690,  0.7151108,NOT_AVAILABLE,      0,True, 46, 46,s0350.csv,OK,  1,   1.01,   0.03,   2.87
5676911545051183872,5676911545051183872,  4.7525730,  5.2439470,  4.1083870,  1.1355600,NOT_AVAILABLE,      0,True, 37, 36,s0351.csv,OK,  1,   0.99,   0.04,   1.35
1071133340038904320,1071133340038904320,  4.3226461,  4.7439733,  3.7549458,  0.9890275,NOT_AVAILABLE,      0,True, 39, 38,s0352.csv,VAR,  0,   1.02,   0.04,   3.05
798068905726303232,798068905726303232,  5.2004309,  5.5877032,  4.6535764,  0.9341269,NOT_AVAILABLE,      1,True, 32, 29,s0353.csv,VAR,  0,   1.01,   0.04,   1.82
5676959889203060096,5676959889203060096,  7.9805918,  8.5612907,  7.2457542,  1.3155365,NOT_AVAILABLE,      0,True, 28, 26,s0354.csv,ChP,  0,   1.01,   0.03,   2.11
1144716265942885888,1144716265942885888,  3.7852230,  4.5726261,  2.9539912,  1.6186349,NOT_AVAILABLE,      0,True, 25, 25,s0355.csv,SAT/BIN,  0,   1.00,   0.06,   1.52
3851460524814895744,3851460524814895744,  4.2132688,  4.9244585,  3.4005868,  1.5238717,NOT_AVAILABLE,      0,True, 35, 36,s0356.csv,OK,  0,   1.03,   0.04,   1.32
3827873938815011200,3827873938815011200,  3.4662993,  4.2303624,  2.7098393,  1.5205231,NOT_AVAILABLE,      0,True, 44, 44,s0357.csv,SAT,  0,   1.13,   0.13,   4.41
646645946761688704,646645946761688704,  7.5878162,  8.3202734,  6.7545395,  1.5657339,NOT_AVAILABLE,      0,True, 47, 44,s0358.csv,ChP,  0,   1.03,   0.06,   2.82
1020565357168099072,1020565357168099072,  9.1266508,  9.5019646,  8.5653696,  0.9365950,NOT_AVAILABLE,      0,True, 78, 76,s0359.csv,DMS,  0,   1.02,   0.04,   5.84
1120033123252071168,1120033123252071168,  4.8888545,  5.3848481,  4.2288537,  1.1559944,NOT_AVAILABLE,      0,True, 37, 35,s0360.csv,OK,  0,   0.99,   0.06,   2.05
641662895638787584,641662895638787584,  2.7839565,  3.4781549,  2.4172122,  1.0609426,NOT_AVAILABLE,      0,True, 42, 41,s0361.csv,OK,  0,   1.04,   0.14,   3.81
821455861647126656,821455861647126656,  4.9165530,  5.2340274,  4.4470196,  0.7870078,NOT_AVAILABLE,      0,True, 84, 74,s0362.csv,OK,  0,   1.02,   0.03,   1.83
615943806835727872,615943806835727872,  8.2067213,  8.4229174,  7.8167276,  0.6061897,NOT_AVAILABLE,      0,True, 26, 26,s0363.csv,ChP,  0,   1.00,   0.02,   1.84
1020761860511681024,1020761860511681024,  5.1777754,  4.5654497,  4.4801517,  0.0852981,NOT_AVAILABLE,      0,True, 44, 42,s0364.csv,DMS,  0,   0.91,   0.13,   9.22
1049376272667191552,1049376272667191552,  9.7105503, 10.1208191,  9.1121397,  1.0086794,NOT_AVAILABLE,      0,True, 51, 48,s0365.csv,ChP,  0,   1.01,   0.02,   4.11
643819484617141504,643819484617141504,  3.5301552,  4.2057247,  2.8110988,  1.3946259,NOT_AVAILABLE,      0,True, 63, 63,s0366.csv,SAT,  0,   1.07,   0.10,   2.96
5660878702718068864,5660878702718068864,  8.9863615,  9.6298189,  8.2084532,  1.4213657,NOT_AVAILABLE,      0,True, 30, 30,s0367.csv,ChP,  0,   1.02,   0.06,   6.17
615540938902909440,615540938902909440,  7.9642005,  8.0295506,  7.8065462,  0.2230043,NOT_AVAILABLE,      0,True, 30, 29,s0368.csv,OK,  1,   1.00,   0.04,   2.56
852411202776521856,852411202776521856,  5.5877814,  5.8388114,  5.1768093,  0.6620021,NOT_AVAILABLE,      0,True, 47, 43,s0369.csv,OK,  0,   1.02,   0.03,   3.08
852644127442948096,852644127442948096,  8.7631197,  9.1551552,  8.1831627,  0.9719925,NOT_AVAILABLE,      0,True, 43, 45,s0370.csv,OK,  1,   1.01,   0.02,   2.42
